age,job,marital,education,balance,housing,duration,campaign,approval
40.0,4,1,2,274,no,147.0,1,yes
34.0,0,1,1,353,yes,83.0,1,no
39.0,1,1,0,1624,yes,775.0,3,yes
53.0,1,1,1,339,no,25.0,18,no
44.0,4,1,2,594,yes,497.0,5,no
32.0,9,0,1,98,yes,180.0,1,no
50.0,9,0,1,236,yes,698.0,2,yes
29.0,7,1,0,209,no,134.0,1,no
55.0,10,1,2,2034,yes,223.0,2,no
73.0,5,1,0,543,no,399.0,3,yes
52.0,9,1,1,285,yes,420.0,1,no
49.0,7,1,1,1598,yes,233.0,3,no
63.0,5,1,0,2213,no,702.0,1,no
34.0,0,1,1,1644,yes,161.0,1,yes
32.0,0,2,1,366,yes,110.0,1,no
49.0,3,1,2,696,no,27.0,6,no
40.0,1,1,0,1322,yes,58.0,2,no
53.0,2,1,3,281,no,68.0,1,no
53.0,9,1,2,1808,no,92.0,2,no
43.0,1,1,0,502,no,45.0,1,no
35.0,4,2,1,355,yes,79.0,1,no
35.0,7,2,1,669,yes,11.0,5,no
25.0,8,2,2,1336,yes,520.0,1,no
31.0,9,2,3,458,no,86.0,1,no
48.0,4,1,2,274,no,16.0,16,no
40.0,3,1,1,2012,no,154.0,2,no
46.0,1,1,0,1334,yes,91.0,1,no
30.0,7,2,1,596,no,389.0,2,no
47.0,7,1,1,276,no,71.0,15,no
23.0,7,2,1,748,yes,111.0,3,no
29.0,9,1,2,317,yes,68.0,2,no
38.0,9,1,1,1945,yes,75.0,2,no
56.0,3,1,0,568,no,212.0,1,no
52.0,0,1,1,274,no,91.0,2,no
55.0,5,1,1,439,no,79.0,2,no
43.0,2,1,2,480,no,646.0,2,no
34.0,1,1,1,762,yes,206.0,1,no
43.0,4,2,2,1449,yes,257.0,1,yes
55.0,7,1,1,250,no,81.0,2,no
34.0,1,1,1,1019,yes,470.0,1,no
34.0,4,2,2,580,yes,133.0,2,no
43.0,6,1,2,338,no,230.0,2,no
39.0,1,1,0,978,yes,76.0,6,no
39.0,9,2,3,349,no,26.0,1,no
34.0,9,2,1,608,yes,154.0,2,no
55.0,4,1,2,1642,yes,94.0,4,no
67.0,5,1,2,904,no,254.0,2,yes
34.0,2,1,2,725,yes,1156.0,1,no
47.0,1,1,1,1827,no,248.0,5,no
33.0,1,1,0,1059,no,884.0,3,no
45.0,2,1,1,402,no,275.0,2,no
36.0,1,1,1,1407,yes,200.0,2,no
59.0,9,0,1,1034,yes,228.0,1,no
33.0,7,1,1,728,no,475.0,2,yes
52.0,9,0,1,544,no,393.0,5,no
53.0,1,1,0,1498,no,156.0,4,no
41.0,10,1,0,993,no,244.0,3,no
45.0,1,1,1,2014,yes,118.0,1,no
60.0,6,2,1,301,no,40.0,2,no
32.0,1,1,1,925,yes,700.0,3,no
28.0,4,2,2,494,yes,97.0,3,no
31.0,9,2,1,1682,no,252.0,1,yes
53.0,1,1,1,681,no,360.0,4,no
58.0,4,1,2,1731,no,235.0,1,no
38.0,1,1,1,636,yes,1521.0,1,no
46.0,4,1,2,765,yes,105.0,4,no
53.0,2,1,2,345,no,86.0,1,no
56.0,5,1,1,1932,no,484.0,1,no
52.0,7,2,1,1482,no,117.0,1,no
38.0,9,1,1,1104,no,119.0,1,no
37.0,7,1,0,326,yes,359.0,1,no
37.0,1,1,0,285,no,109.0,8,no
37.0,9,1,1,274,no,236.0,1,no
66.0,5,1,0,934,no,203.0,3,no
44.0,1,1,0,1709,yes,202.0,2,no
61.0,5,1,1,575,no,42.0,1,no
34.0,0,1,1,335,no,21.0,1,no
33.0,0,2,1,1685,yes,186.0,1,no
30.0,7,0,1,274,yes,172.0,1,no
27.0,7,0,1,284,yes,527.0,1,no
37.0,7,1,1,871,yes,175.0,1,no
38.0,1,1,0,1443,yes,21.0,18,no
35.0,4,2,2,274,no,370.0,4,no
50.0,9,1,1,1010,yes,54.0,2,no
39.0,4,1,1,274,yes,63.0,3,no
35.0,4,1,1,1205,yes,116.0,3,no
36.0,0,0,1,245,yes,151.0,1,no
28.0,7,2,1,368,yes,300.0,1,no
39.0,6,1,2,811,yes,48.0,1,no
39.0,6,1,1,504,no,217.0,1,no
30.0,1,2,1,1581,yes,727.0,2,yes
32.0,7,1,1,1345,yes,193.0,1,no
28.0,9,1,1,502,yes,72.0,1,no
47.0,9,1,0,458,yes,165.0,1,no
53.0,4,1,2,286,no,345.0,10,no
57.0,1,1,0,580,yes,206.0,2,no
47.0,7,1,1,661,no,994.0,2,yes
56.0,4,1,2,596,yes,127.0,2,no
38.0,0,1,0,274,yes,29.0,32,no
52.0,1,1,0,276,no,70.0,3,no
46.0,9,1,1,1086,yes,40.0,2,no
57.0,1,1,0,465,no,185.0,4,no
42.0,1,0,3,274,no,64.0,2,no
57.0,10,1,1,274,no,97.0,1,no
51.0,3,1,1,527,no,316.0,5,no
53.0,6,1,2,703,yes,125.0,1,no
37.0,1,1,0,1822,yes,233.0,1,no
47.0,6,0,1,2229,yes,14.0,7,no
48.0,4,1,2,1481,yes,245.0,1,yes
39.0,1,1,0,294,yes,109.0,1,no
42.0,1,1,1,1792,yes,429.0,2,no
36.0,4,1,2,297,no,133.0,11,no
34.0,9,2,1,1161,no,70.0,2,no
61.0,5,1,0,1149,yes,118.0,1,no
32.0,0,2,1,887,yes,1579.0,1,yes
35.0,1,2,0,1195,yes,29.0,1,no
54.0,1,1,1,45,no,173.0,1,no
31.0,4,1,2,709,no,13.0,14,no
45.0,9,0,1,1091,yes,183.0,1,no
32.0,3,1,2,617,yes,175.0,2,no
52.0,10,1,1,267,no,123.0,1,no
36.0,0,2,1,1519,yes,288.0,1,no
31.0,7,1,1,748,yes,19.0,18,no
53.0,9,1,1,2244,no,136.0,4,no
43.0,2,1,1,333,no,437.0,2,no
47.0,3,1,0,274,no,1225.0,2,no
46.0,1,1,0,590,yes,526.0,8,no
34.0,4,0,1,554,no,91.0,2,no
55.0,9,2,2,36,yes,123.0,3,no
23.0,0,2,1,814,yes,62.0,1,no
75.0,1,1,1,2129,no,865.0,2,no
58.0,0,1,1,1191,no,82.0,3,no
35.0,0,1,1,920,yes,219.0,7,no
27.0,4,1,2,980,no,569.0,1,yes
24.0,9,1,1,788,yes,460.0,2,yes
48.0,0,1,1,462,yes,238.0,3,no
31.0,9,2,1,633,no,346.0,5,no
57.0,9,1,1,2135,no,161.0,2,no
53.0,4,1,2,311,no,51.0,9,no
42.0,1,1,0,1201,yes,37.0,1,no
50.0,2,1,1,982,yes,141.0,8,no
59.0,0,1,1,1647,no,173.0,2,no
38.0,7,1,1,127,yes,66.0,2,no
39.0,1,1,1,548,yes,209.0,1,no
28.0,1,2,0,1229,yes,1011.0,20,no
55.0,4,0,2,731,yes,147.0,2,no
33.0,9,2,2,410,no,88.0,4,no
36.0,1,2,1,439,yes,52.0,1,no
38.0,0,0,1,429,yes,544.0,3,no
28.0,0,2,1,2024,no,360.0,1,yes
32.0,4,2,2,2283,yes,95.0,2,no
35.0,0,1,1,967,no,322.0,1,no
58.0,9,1,0,1942,no,106.0,3,no
30.0,7,1,1,274,yes,20.0,1,no
33.0,1,1,1,593,yes,178.0,7,no
36.0,1,1,1,1388,yes,325.0,4,no
32.0,7,1,1,405,yes,343.0,2,no
34.0,4,2,2,2061,no,213.0,4,yes
42.0,0,1,1,769,yes,193.0,3,no
41.0,4,1,2,2036,no,168.0,7,no
63.0,5,1,1,724,no,423.0,1,yes
38.0,0,0,2,360,yes,218.0,1,no
54.0,1,1,0,1617,yes,158.0,1,no
39.0,7,1,1,457,yes,433.0,1,no
46.0,1,1,1,410,no,252.0,3,no
37.0,9,1,2,2168,no,175.0,1,no
76.0,5,0,0,360,no,192.0,1,no
28.0,4,2,3,355,no,158.0,1,no
33.0,7,1,0,2165,no,114.0,2,no
46.0,6,1,2,410,yes,246.0,1,no
30.0,8,2,1,299,no,44.0,1,no
60.0,4,1,2,944,no,136.0,2,no
56.0,3,1,2,1516,yes,247.0,2,no
24.0,8,2,3,1829,yes,227.0,1,no
58.0,5,1,1,947,no,219.0,4,no
79.0,5,1,0,2231,no,326.0,2,yes
32.0,1,1,1,1864,yes,226.0,2,no
33.0,7,1,0,274,yes,351.0,2,no
77.0,5,1,0,889,no,341.0,4,no
60.0,3,1,0,274,no,124.0,1,no
54.0,4,1,2,1745,no,123.0,3,no
30.0,1,1,0,67,yes,244.0,6,no
50.0,7,1,1,334,no,151.0,8,no
50.0,4,1,1,923,no,736.0,7,no
37.0,9,1,1,1720,yes,109.0,1,no
41.0,9,1,2,448,yes,117.0,2,no
49.0,0,1,1,2297,no,77.0,2,no
41.0,1,1,0,170,yes,42.0,1,no
40.0,9,1,1,1101,yes,252.0,3,no
38.0,1,1,1,864,yes,179.0,1,no
34.0,9,1,1,324,no,106.0,3,no
49.0,2,1,1,1515,no,281.0,3,no
72.0,5,1,0,946,no,384.0,2,yes
34.0,1,1,1,720,yes,217.0,1,no
31.0,9,1,1,274,no,144.0,4,no
33.0,1,2,1,2108,yes,374.0,1,no
31.0,4,1,2,274,no,298.0,1,no
55.0,4,1,2,107,no,814.0,2,yes
25.0,10,1,1,430,yes,33.0,31,no
34.0,4,1,2,1370,yes,128.0,2,no
53.0,4,1,2,1301,no,129.0,4,no
39.0,4,2,2,97,yes,274.0,4,no
41.0,4,1,0,2082,yes,984.0,1,yes
32.0,1,2,1,1619,yes,413.0,2,no
29.0,0,1,1,2337,yes,44.0,1,no
56.0,4,1,2,1019,yes,70.0,4,no
19.0,8,2,3,1211,no,463.0,18,no
39.0,4,2,2,1910,no,96.0,2,no
32.0,1,2,1,327,yes,276.0,1,no
43.0,1,1,0,1673,yes,257.0,2,no
32.0,2,1,0,975,no,131.0,3,no
53.0,0,0,1,274,yes,586.0,2,no
52.0,1,1,1,1564,yes,267.0,1,yes
43.0,9,2,1,308,no,29.0,1,no
48.0,9,1,1,279,no,65.0,6,no
27.0,9,2,1,289,yes,67.0,3,no
27.0,4,2,2,648,no,190.0,1,no
51.0,4,1,4,911,no,287.0,2,no
39.0,0,2,2,1697,yes,77.0,1,no
33.0,1,1,1,156,yes,169.0,1,no
50.0,1,0,0,1383,yes,25.0,1,no
59.0,5,0,1,1125,no,669.0,1,yes
58.0,3,1,0,689,yes,122.0,6,no
54.0,9,1,2,1031,no,269.0,3,yes
60.0,1,1,1,1480,no,167.0,1,no
38.0,4,1,2,1616,yes,244.0,1,no
39.0,1,1,3,430,yes,99.0,6,no
40.0,0,1,1,1292,yes,76.0,2,no
55.0,1,1,0,547,no,252.0,4,no
36.0,4,1,2,744,no,213.0,3,yes
31.0,0,2,1,1408,yes,14.0,1,no
38.0,7,1,1,274,yes,121.0,2,no
52.0,4,1,1,682,yes,153.0,1,no
45.0,0,1,0,777,no,8.0,5,no
32.0,1,1,0,340,no,244.0,1,no
58.0,1,0,1,576,no,67.0,2,no
35.0,4,1,2,298,yes,169.0,1,no
36.0,4,2,2,833,no,86.0,2,no
55.0,5,1,1,1348,no,277.0,2,no
45.0,1,1,1,463,yes,154.0,5,no
49.0,4,1,1,583,no,135.0,3,no
44.0,1,1,1,969,yes,392.0,1,no
37.0,1,0,1,322,yes,133.0,2,no
35.0,1,1,1,529,no,96.0,2,no
36.0,1,1,1,1994,yes,446.0,1,yes
44.0,7,2,1,2056,yes,20.0,6,no
32.0,1,2,2,1781,yes,291.0,2,no
56.0,4,1,2,2336,no,214.0,8,no
32.0,4,1,2,2116,no,159.0,2,no
35.0,2,1,2,1723,yes,275.0,4,no
44.0,4,1,1,804,yes,128.0,3,no
59.0,2,1,0,274,no,207.0,2,no
31.0,1,2,2,1597,yes,146.0,3,no
60.0,1,1,3,378,yes,22.0,1,no
33.0,9,2,1,1267,yes,239.0,2,no
45.0,0,1,1,558,yes,92.0,1,no
45.0,1,1,0,1575,yes,149.0,4,no
57.0,0,1,1,627,no,107.0,2,no
36.0,4,1,2,1353,no,71.0,2,no
30.0,1,2,0,345,yes,122.0,6,no
30.0,0,2,1,401,yes,16.0,6,no
59.0,10,0,1,1761,no,251.0,1,no
58.0,4,1,2,2320,no,215.0,3,no
49.0,5,1,0,1440,no,128.0,3,no
48.0,9,1,2,2246,no,445.0,3,no
28.0,9,2,2,616,no,76.0,2,no
59.0,4,0,0,406,yes,206.0,1,no
40.0,4,1,2,1239,yes,155.0,1,no
32.0,9,0,1,472,yes,429.0,1,no
58.0,1,1,1,815,no,133.0,1,no
28.0,6,2,2,695,no,474.0,3,yes
27.0,9,2,2,984,yes,578.0,1,no
38.0,4,2,2,681,yes,17.0,3,no
53.0,9,1,2,685,yes,74.0,1,no
60.0,7,1,2,1974,yes,239.0,3,yes
33.0,4,0,2,274,yes,275.0,8,no
52.0,7,0,1,507,yes,101.0,1,no
64.0,5,1,2,1013,no,671.0,1,yes
40.0,1,2,1,277,no,998.0,1,yes
52.0,0,1,1,897,no,271.0,1,no
28.0,8,2,1,274,yes,133.0,3,no
49.0,4,1,1,622,yes,84.0,2,no
28.0,9,2,1,836,yes,281.0,1,no
29.0,9,2,2,1756,yes,250.0,1,no
87.0,5,1,0,500,no,144.0,1,yes
37.0,4,0,1,1272,yes,432.0,1,no
36.0,7,1,0,450,no,411.0,1,no
35.0,6,1,2,1095,no,428.0,2,no
33.0,0,1,2,353,yes,249.0,2,yes
60.0,0,1,1,1786,no,235.0,3,no
25.0,4,2,2,984,no,267.0,2,yes
69.0,5,1,1,932,no,595.0,1,no
41.0,8,1,1,1281,no,28.0,4,no
48.0,4,2,1,553,yes,257.0,2,no
35.0,1,0,0,1477,yes,630.0,6,yes
30.0,1,2,1,449,yes,747.0,5,no
59.0,4,1,2,274,no,87.0,4,no
32.0,4,2,2,772,no,187.0,3,no
28.0,1,2,1,671,yes,452.0,2,no
60.0,1,1,0,1351,no,36.0,4,no
36.0,4,1,0,1934,yes,277.0,1,no
32.0,4,2,2,386,yes,118.0,1,no
34.0,4,0,2,2296,yes,197.0,2,no
58.0,1,1,1,274,no,101.0,5,no
53.0,4,1,3,1609,yes,282.0,2,yes
31.0,4,1,2,2340,yes,8.0,6,no
33.0,0,1,1,274,yes,1448.0,7,yes
46.0,10,0,0,297,no,344.0,1,no
29.0,1,1,1,498,yes,12.0,8,no
37.0,6,1,1,485,yes,61.0,1,no
58.0,1,1,0,297,yes,91.0,6,no
34.0,4,1,1,556,yes,162.0,3,no
34.0,1,0,1,274,no,339.0,1,no
49.0,2,1,0,469,no,113.0,2,no
53.0,0,1,1,709,no,558.0,1,yes
42.0,10,1,1,2216,yes,69.0,1,no
40.0,7,1,1,106,yes,541.0,1,no
30.0,1,2,0,651,no,429.0,1,no
31.0,9,0,1,2268,yes,135.0,2,no
55.0,0,1,1,1024,yes,96.0,1,no
36.0,4,1,2,601,yes,68.0,2,no
31.0,1,2,1,1504,no,529.0,2,no
26.0,4,1,2,532,no,650.0,2,no
31.0,0,1,1,647,yes,69.0,1,no
49.0,0,1,1,274,yes,71.0,7,no
54.0,4,1,2,643,yes,30.0,7,no
47.0,4,0,2,368,yes,9.0,19,no
61.0,4,1,1,1350,no,331.0,2,no
49.0,1,1,0,1068,yes,66.0,1,no
51.0,9,1,1,748,yes,26.0,6,no
53.0,1,1,0,299,yes,266.0,3,no
35.0,4,1,2,625,no,168.0,2,no
25.0,10,2,1,308,no,316.0,1,no
79.0,5,1,0,683,no,1006.0,2,yes
53.0,9,1,0,2160,yes,77.0,1,no
21.0,8,2,1,280,no,622.0,1,no
33.0,1,1,1,717,yes,494.0,2,no
40.0,6,0,1,1501,no,269.0,1,no
34.0,2,1,1,1494,yes,543.0,3,no
52.0,11,1,0,514,no,268.0,6,no
27.0,0,1,1,1045,no,397.0,1,yes
57.0,7,0,1,2017,no,22.0,4,no
51.0,6,0,1,1274,yes,51.0,2,no
31.0,8,2,2,338,no,208.0,1,no
49.0,10,1,2,75,yes,77.0,3,no
32.0,4,2,2,1205,yes,450.0,2,no
28.0,0,2,2,288,no,201.0,1,no
33.0,1,1,1,300,yes,342.0,3,no
50.0,1,1,3,704,no,181.0,2,no
42.0,1,2,1,641,yes,294.0,1,no
45.0,0,1,3,1551,no,123.0,1,no
34.0,10,1,1,274,yes,172.0,1,no
56.0,0,0,3,970,yes,1022.0,1,no
33.0,1,2,1,415,yes,123.0,1,no
34.0,0,1,1,862,yes,420.0,1,no
37.0,1,1,3,1045,yes,119.0,2,no
37.0,1,1,1,377,yes,153.0,1,no
35.0,0,2,1,1014,yes,85.0,2,no
38.0,11,2,2,274,no,260.0,3,yes
32.0,1,1,1,761,yes,528.0,1,no
52.0,9,2,2,1280,yes,361.0,1,no
49.0,7,1,1,340,yes,59.0,4,no
46.0,4,0,1,621,yes,86.0,7,no
42.0,2,1,0,340,yes,139.0,1,no
36.0,1,1,3,344,yes,219.0,4,no
32.0,7,1,1,451,yes,45.0,2,no
49.0,9,1,2,543,yes,168.0,4,no
46.0,7,1,1,278,no,268.0,1,yes
40.0,2,1,1,1330,yes,210.0,2,no
36.0,0,1,1,715,yes,160.0,1,no
36.0,0,1,1,1107,yes,1044.0,2,no
34.0,9,1,1,783,no,601.0,1,no
46.0,4,1,2,1270,yes,89.0,1,no
32.0,7,1,2,2047,no,491.0,2,no
32.0,10,2,2,598,yes,139.0,1,no
32.0,4,2,2,404,no,267.0,3,no
43.0,4,1,2,609,no,88.0,3,no
25.0,6,2,2,705,yes,134.0,1,no
55.0,0,1,1,1171,yes,126.0,2,no
24.0,0,2,1,1060,yes,191.0,1,no
40.0,4,0,2,750,yes,267.0,4,no
38.0,4,2,2,2235,yes,5.0,3,no
48.0,1,2,0,578,no,560.0,2,no
36.0,4,1,2,2251,yes,138.0,8,no
57.0,4,1,2,274,no,188.0,4,no
45.0,0,1,1,346,yes,262.0,2,no
33.0,6,2,2,335,no,836.0,3,yes
38.0,9,2,1,444,no,150.0,4,no
26.0,7,2,1,185,yes,44.0,2,no
30.0,4,2,2,321,no,11.0,17,no
55.0,7,0,2,1538,yes,123.0,1,no
34.0,1,1,1,588,yes,150.0,2,no
60.0,0,1,1,1684,no,255.0,2,no
36.0,4,2,2,1269,no,92.0,5,no
65.0,3,1,0,1590,yes,112.0,7,no
39.0,6,1,2,1139,no,554.0,1,yes
52.0,1,1,0,310,no,109.0,2,no
55.0,9,1,1,130,no,781.0,1,yes
26.0,4,2,2,1218,no,116.0,1,no
40.0,6,1,0,1562,yes,363.0,1,no
52.0,2,1,1,274,no,82.0,2,no
29.0,6,1,2,275,no,167.0,3,no
41.0,1,1,0,2200,yes,220.0,1,no
30.0,9,2,2,1516,yes,546.0,1,no
28.0,8,2,1,426,no,1124.0,2,yes
26.0,1,1,1,1734,yes,141.0,1,no
58.0,4,1,1,412,no,188.0,1,no
29.0,4,2,2,295,yes,107.0,4,no
48.0,9,1,1,449,yes,320.0,4,no
35.0,1,1,1,697,yes,244.0,3,no
26.0,7,2,1,479,yes,319.0,2,no
49.0,1,1,3,1796,no,147.0,2,no
34.0,0,1,1,2084,no,114.0,6,no
32.0,7,1,1,2040,yes,400.0,2,no
31.0,0,1,1,274,yes,79.0,3,no
48.0,10,1,0,2093,no,29.0,4,no
40.0,1,1,1,2158,yes,97.0,2,no
42.0,9,0,1,1772,yes,187.0,5,no
48.0,9,1,1,681,no,201.0,1,no
38.0,7,1,1,2236,no,280.0,1,no
53.0,4,1,2,419,no,150.0,1,no
59.0,5,0,1,581,no,129.0,1,no
28.0,10,2,1,566,no,516.0,1,no
41.0,1,1,0,647,yes,127.0,2,no
50.0,4,2,0,949,no,174.0,2,no
31.0,0,1,1,274,yes,82.0,5,no
30.0,9,2,1,1799,yes,1516.0,2,no
59.0,0,0,1,445,yes,204.0,1,no
33.0,9,0,1,132,no,109.0,1,no
35.0,6,1,1,882,no,378.0,1,no
30.0,4,2,2,2135,yes,152.0,11,no
71.0,5,1,1,1748,no,185.0,1,yes
30.0,7,2,0,353,yes,317.0,1,no
24.0,7,1,1,384,yes,27.0,1,no
34.0,9,2,1,2055,no,205.0,6,no
34.0,1,1,1,620,yes,46.0,1,no
52.0,0,1,1,469,no,978.0,2,no
33.0,6,2,1,507,yes,45.0,5,no
38.0,1,1,1,2062,yes,145.0,6,no
41.0,0,0,1,1165,yes,138.0,1,no
42.0,4,0,2,491,yes,720.0,2,no
38.0,1,0,1,1040,no,362.0,1,no
48.0,1,1,0,937,yes,90.0,6,no
34.0,9,2,1,274,yes,214.0,1,no
46.0,1,1,0,1274,yes,142.0,3,no
33.0,9,1,1,1493,yes,241.0,3,no
40.0,4,1,2,363,yes,148.0,6,no
36.0,0,1,1,1976,no,227.0,6,no
32.0,9,2,1,274,no,126.0,2,no
33.0,1,1,1,843,yes,410.0,1,no
55.0,9,1,3,802,yes,243.0,2,no
58.0,4,1,0,582,yes,171.0,2,no
25.0,9,2,2,718,yes,147.0,1,no
47.0,7,1,1,694,yes,91.0,1,no
40.0,10,1,1,274,yes,332.0,1,no
59.0,5,1,1,2105,yes,471.0,2,no
40.0,4,1,2,2202,no,364.0,1,no
30.0,4,1,1,59,yes,98.0,1,no
25.0,2,2,2,2324,yes,117.0,2,no
58.0,5,1,0,1539,no,185.0,4,no
39.0,2,1,3,372,yes,59.0,3,no
40.0,6,1,2,859,no,147.0,3,no
38.0,1,1,1,768,yes,553.0,2,no
66.0,4,2,2,2145,no,275.0,1,no
47.0,4,1,2,1627,no,239.0,4,yes
37.0,1,1,1,1079,yes,402.0,9,no
36.0,4,2,2,38,yes,172.0,1,no
50.0,1,1,0,273,no,195.0,2,no
76.0,5,1,0,1694,no,68.0,12,no
58.0,4,2,2,593,no,82.0,3,no
42.0,0,1,1,1969,yes,57.0,6,no
58.0,7,0,1,712,no,495.0,1,yes
28.0,6,2,2,274,yes,479.0,1,no
41.0,9,1,1,274,no,141.0,2,no
30.0,4,1,2,424,no,82.0,4,no
32.0,4,0,2,1037,yes,798.0,1,yes
27.0,7,2,1,533,no,232.0,1,no
48.0,4,1,2,274,no,60.0,5,no
36.0,9,1,2,740,yes,103.0,3,no
54.0,4,1,2,277,no,443.0,1,no
36.0,1,1,1,468,yes,400.0,2,no
52.0,3,1,1,2308,no,132.0,1,no
34.0,9,0,1,274,yes,374.0,16,no
43.0,9,1,1,409,no,363.0,7,yes
32.0,4,2,2,302,no,111.0,2,no
33.0,4,2,2,597,no,130.0,4,no
51.0,3,1,3,445,no,308.0,3,no
39.0,10,1,1,536,yes,116.0,1,no
44.0,4,2,2,1233,no,160.0,2,no
49.0,3,0,0,468,yes,205.0,3,no
25.0,9,1,2,1054,yes,185.0,2,no
39.0,6,1,1,305,yes,61.0,2,no
54.0,9,1,1,274,no,159.0,2,no
32.0,4,2,2,608,yes,213.0,1,no
36.0,4,1,2,1022,yes,294.0,15,no
54.0,9,1,1,363,yes,140.0,3,no
31.0,9,1,1,274,yes,71.0,1,no
45.0,7,1,1,274,no,47.0,7,no
31.0,0,2,1,342,yes,570.0,2,no
45.0,9,1,1,188,yes,287.0,2,no
33.0,7,0,1,1654,yes,130.0,1,yes
46.0,4,0,4,495,yes,201.0,1,no
43.0,11,2,2,1726,no,11.0,7,no
50.0,4,1,2,386,yes,70.0,5,no
44.0,4,0,2,274,no,54.0,2,no
42.0,7,1,1,1882,yes,22.0,16,no
26.0,1,2,1,450,no,103.0,3,no
47.0,0,2,1,1382,yes,104.0,1,no
48.0,1,1,0,469,no,29.0,2,no
60.0,1,1,3,501,yes,57.0,2,no
27.0,0,0,1,350,yes,236.0,1,no
30.0,10,2,2,565,no,528.0,3,yes
28.0,0,2,1,460,yes,68.0,2,no
58.0,5,1,0,795,no,876.0,1,yes
37.0,2,1,2,572,no,76.0,1,no
36.0,7,1,1,1464,yes,99.0,1,no
39.0,9,1,1,280,yes,122.0,3,no
52.0,10,1,0,206,no,141.0,1,no
55.0,5,1,1,1729,yes,58.0,2,no
30.0,4,2,2,2146,no,78.0,3,no
36.0,1,2,1,309,yes,435.0,3,no
39.0,0,1,1,42,no,123.0,2,no
47.0,1,1,0,555,no,210.0,3,no
42.0,3,2,0,2109,yes,54.0,2,no
42.0,4,1,1,1655,yes,138.0,4,no
58.0,5,1,1,309,no,336.0,7,no
68.0,5,1,1,2330,yes,249.0,1,yes
43.0,9,1,1,324,no,63.0,1,no
44.0,1,1,1,39,yes,257.0,1,no
49.0,9,1,2,1899,no,875.0,2,yes
57.0,5,1,2,1220,yes,191.0,2,no
61.0,6,0,2,2149,no,481.0,2,yes
36.0,0,2,1,581,yes,120.0,2,no
31.0,1,1,1,1383,yes,207.0,1,no
51.0,9,1,2,1285,no,303.0,2,no
31.0,9,2,2,678,no,93.0,2,no
56.0,1,1,0,424,no,128.0,1,no
30.0,9,2,2,15,no,194.0,2,no
38.0,7,1,1,31,yes,408.0,2,no
35.0,7,1,1,452,yes,5.0,3,no
31.0,1,1,3,201,yes,231.0,2,no
39.0,0,0,1,1123,yes,20.0,3,no
50.0,4,1,2,352,yes,218.0,3,no
39.0,9,1,2,479,no,36.0,2,no
26.0,0,1,1,1664,no,136.0,8,no
55.0,9,1,1,274,no,336.0,1,no
43.0,1,0,0,590,no,192.0,1,no
34.0,3,1,2,274,no,141.0,1,no
51.0,6,1,0,569,yes,65.0,2,no
31.0,4,1,2,1317,yes,203.0,2,no
32.0,4,1,2,274,no,104.0,9,no
53.0,9,1,1,916,yes,230.0,1,no
44.0,4,0,2,274,no,71.0,1,no
38.0,2,1,2,2155,yes,205.0,2,no
47.0,6,1,2,2005,yes,162.0,1,no
36.0,4,1,2,274,yes,145.0,2,no
30.0,4,2,2,422,yes,220.0,2,no
46.0,1,1,1,4,yes,309.0,3,no
33.0,2,1,1,203,yes,421.0,3,no
43.0,1,1,1,1586,no,261.0,1,yes
38.0,4,1,2,1857,no,132.0,2,no
27.0,9,2,1,1011,no,273.0,1,no
38.0,4,1,3,1876,no,349.0,2,yes
41.0,10,1,2,1436,no,291.0,3,no
29.0,9,1,1,274,yes,83.0,6,no
39.0,7,1,1,274,yes,793.0,2,no
42.0,1,2,0,1423,yes,119.0,1,no
47.0,7,1,1,325,yes,312.0,1,no
30.0,1,2,1,700,no,103.0,6,no
34.0,0,1,1,652,yes,101.0,3,no
45.0,3,1,0,2053,no,48.0,1,no
43.0,0,1,1,1814,yes,228.0,3,no
59.0,1,1,0,1742,no,81.0,3,no
50.0,9,1,1,274,no,152.0,2,no
39.0,1,1,1,556,yes,160.0,3,no
36.0,9,1,1,724,yes,59.0,1,no
44.0,1,1,1,2319,yes,297.0,1,no
36.0,9,1,2,274,no,147.0,2,no
27.0,4,2,2,362,no,143.0,1,no
29.0,7,1,1,570,yes,75.0,1,no
70.0,5,1,1,1207,no,338.0,3,no
44.0,4,1,2,2304,no,29.0,2,no
55.0,4,1,2,274,yes,159.0,2,no
36.0,9,0,1,85,yes,85.0,8,no
28.0,9,2,1,647,yes,15.0,7,no
50.0,4,0,2,616,no,198.0,2,no
49.0,9,1,1,1722,no,114.0,2,no
71.0,5,0,2,528,no,1117.0,2,no
31.0,0,2,1,943,no,343.0,2,no
45.0,4,2,2,290,no,59.0,2,no
42.0,1,1,1,89,no,31.0,1,no
45.0,0,1,1,515,no,212.0,2,no
47.0,9,1,0,418,yes,157.0,6,no
60.0,5,0,1,822,no,96.0,1,no
35.0,4,1,2,1075,yes,245.0,2,no
31.0,9,2,2,834,no,72.0,4,no
33.0,1,1,0,1234,yes,700.0,1,no
50.0,6,1,2,472,yes,107.0,1,no
51.0,1,1,1,1491,yes,312.0,3,no
34.0,9,1,1,388,yes,153.0,1,no
56.0,7,1,1,160,no,55.0,10,no
29.0,7,1,1,453,yes,38.0,3,no
31.0,1,1,1,657,no,96.0,3,no
44.0,9,0,3,944,yes,397.0,1,no
55.0,5,1,1,1966,no,208.0,3,no
35.0,8,2,3,274,no,122.0,3,no
